USD,AUD,Australian Dollar,1.5817,2/1/2025,8:07:37
USD,CAD,Canadian Dollar,1.4243,2/1/2025,8:07:37
USD,CHF,Swiss Franc,0.8946,2/1/2025,8:07:37
USD,HUF,Hungarian Forint,384.25,2/1/2025,8:07:37
USD,CZK,Czech Koruna,23.7,2/1/2025,8:07:37
USD,DKK,Danish Kroner,7.0682,2/1/2025,8:07:37
USD,EUR,Euro,0.9473,2/1/2025,8:07:37
USD,FJD,Fiji Dollar,2.2359,2/1/2025,8:07:37
USD,GBP,British Pound,0.792,2/1/2025,8:07:37
USD,HKD,Hong Kong Dollar,7.6487,2/1/2025,8:07:37
USD,MYR,Malaysian Ringgit,4.321,2/1/2025,8:07:37
USD,JPY,Japanese Yen,152.41,2/1/2025,8:07:37
USD,MXN,Mexican Peso,20.2421,2/1/2025,8:07:37
USD,NOK,Norwegian Kroner,11.117,2/1/2025,8:07:37
USD,NZD,New Zealand Dollar,1.7417,2/1/2025,8:07:37
USD,SEK,Swedish Kronor,10.8684,2/1/2025,8:07:37
USD,SGD,Singapore Dollar,1.3306,2/1/2025,8:07:37
USD,THB,Thai Baht,32.92,2/1/2025,8:07:37
USD,TND,Tunisian Dinar,3.0782,2/1/2025,8:07:37
USD,XPF,Central Polynesian Franc,110.6394,2/1/2025,8:07:37
USD,ZAR,South African Rand,18.2702,2/1/2025,8:07:37
USD,CNY,Chinese Renminbi Yuan,6.9085,2/1/2025,8:07:37
USD,BWP,Botswana Pula,13.3848,2/1/2025,8:07:37
USD,MRU,Mauritanian Ouguiya,38.5,2/1/2025,8:07:37
USD,MVR,Maldives Rufiyaa,14.76,2/1/2025,8:07:37
USD,EGP,Egyptian Pound,48.16124,2/1/2025,8:07:37
USD,IDR,Indonesian Rupiah,15876,2/1/2025,8:07:37
USD,ILS,Israeli Shekel,3.4995,2/1/2025,8:07:37
USD,INR,Indian Rupee,84.02,2/1/2025,8:07:37
USD,ISK,Iceland Krona,137.09,2/1/2025,8:07:37
USD,ALL,Albanian Lek,89.39,2/1/2025,8:07:37
USD,KRW,South Korean Won,1390.5,2/1/2025,8:07:37
USD,MAD,Moroccan Dirham,9.751368,2/1/2025,8:07:37
USD,AMD,Armenian Dram,379.62,2/1/2025,8:07:37
USD,SCR,Seychelles Rupee,13.3369,2/1/2025,8:07:37
USD,ANG,Netherlands Antilles Guilder,1.6829,2/1/2025,8:07:37
USD,AED,Utd. Arab Emir. Dirham,3.595,2/1/2025,8:07:37
USD,SAR,Saudi Riyal,3.6628,2/1/2025,8:07:37
USD,MUR,Mauritius Rupee,45.21,2/1/2025,8:07:37
USD,TRY,Turkish New Lira,34.2312,2/1/2025,8:07:37
USD,AOA,Angola Kwanza,875.3099,2/1/2025,8:07:37
USD,ARS,Argentine Peso,864.6154,2/1/2025,8:07:37
USD,AWG,Aruba Guilder,1.7443,2/1/2025,8:07:37
USD,AZN,Azerbaijan Manat,1.6151,2/1/2025,8:07:37
USD,BHD,Bahraini Dinar,0.3687,2/1/2025,8:07:37
USD,BAM,Bosnia & Herzegovina Mark,1.7935,2/1/2025,8:07:37
USD,BBD,Barbados Dollar,1.9137,2/1/2025,8:07:37
USD,BDT,Bangladesh Taka,116.1602,2/1/2025,8:07:37
USD,BGN,Bulgarian Lev,1.8381,2/1/2025,8:07:37
USD,CLP,Chilean Peso,958.6,2/1/2025,8:07:37
USD,BIF,Burundi Franc,2811,2/1/2025,8:07:37
USD,BMD,Bermudian Dollar,0.9529,2/1/2025,8:07:37
USD,BND,Brunei Dollar,1.2895,2/1/2025,8:07:37
USD,BOB,Bolivian Boliviano,6.5369,2/1/2025,8:07:37
USD,BRL,Brazilian Real,5.4995,2/1/2025,8:07:37
USD,BSD,Bahamian Dollar,0.9529,2/1/2025,8:07:37
USD,BTN,Bhutan Ngultram,82.485,2/1/2025,8:07:37
USD,KWD,Kuwaiti Dinar,0.30027,2/1/2025,8:07:37
USD,BZD,Belize Dollar,1.9304,2/1/2025,8:07:37
USD,OMR,Omani Rial,0.37579,2/1/2025,8:07:37
USD,PKR,Pakistan Rupee,271.5642,2/1/2025,8:07:37
USD,CDF,Congolese Franc,2596.54,2/1/2025,8:07:37
USD,COP,Colombian Peso,3960.95,2/1/2025,8:07:37
USD,CRC,Costa Rican Colon,482.53,2/1/2025,8:07:37
USD,QAR,Qatari Rial,3.561,2/1/2025,8:07:37
