USD,BHD,Bahraini Dinar,0.369,2/1/2019,8:04:05,,
USD,BAM,Bosnia & Herzagovina Mark,1.6216,2/1/2019,8:04:05,,
USD,BBD,Barbados Dollar,1.8977,2/1/2019,8:04:05,,
USD,BDT,Bangladesh Taka,81.5685,2/1/2019,8:04:05,,
USD,BGN,Bulgarian Lev,1.6161,2/1/2019,8:04:05,,
USD,CLP,Chilean Peso,624.3,2/1/2019,8:04:05,,
USD,BIF,Burundi Franc,1729.4,2/1/2019,8:04:05,,
USD,BMD,Bermudian Dollar,0.9535,2/1/2019,8:04:05,,
USD,BND,Brunei Dollar,1.2805,2/1/2019,8:04:05,,
USD,BOB,Bolivian Boliviano,6.5317,2/1/2019,8:04:05,,
USD,BRL,Brazilian Real,3.4491,2/1/2019,8:04:05,,
USD,BSD,Bahamian Dollar,0.9535,2/1/2019,8:04:05,,
USD,BTN,Bhutan Ngultram,67.709,2/1/2019,8:04:05,,
USD,KWD,Kuwaiti Dinar,0.29502,2/1/2019,8:04:05,,
USD,BZD,Belize Dollar,1.9298,2/1/2019,8:04:05,,
USD,OMR,Omani Rial,0.37614,2/1/2019,8:04:05,,
USD,PKR,Pakistan Rupee,134.0928,2/1/2019,8:04:05,,
USD,CDF,Congolese Franc,1465.86,2/1/2019,8:04:05,,
USD,COP,Colombian Peso,3010.77,2/1/2019,8:04:05,,
USD,CRC,Costa Rican Colon,585.53,2/1/2019,8:04:05,,
USD,QAR,Qatari Rial,3.5586,2/1/2019,8:04:05,,
USD,CUP,Cuban Peso,0.985,2/1/2019,8:04:05,,
USD,CVE,Cape Verde Escaudo,91.21,2/1/2019,8:04:05,,
USD,DJF,Djibouti Franc,168.8,2/1/2019,8:04:05,,
USD,DOP,Dominican Peso,48.24,2/1/2019,8:04:05,,
USD,DZD,Algerian Dinar,113.256,2/1/2019,8:04:05,,
USD,ERN,Eritrea Nakfa,13.96,2/1/2019,8:04:05,,
USD,JOD,Jordanian Dinar,0.6919,2/1/2019,8:04:05,,
USD,KES,Kenyan Shilling,98.08,2/1/2019,8:04:05,,
USD,ETB,Ethiopia Birr,27.2072,2/1/2019,8:04:05,,
USD,GEL,Georgian Lari,2.5284,2/1/2019,8:04:05,,
USD,GMD,Gambian Dalasi,45.72,2/1/2019,8:04:05,,
USD,GNF,Guinea Republic Franc,8449.5,2/1/2019,8:04:05,,
USD,GTQ,Guatemalan Quetzal,7.3707,2/1/2019,8:04:05,,
USD,PHP,Philippine Peso,50.769,2/1/2019,8:04:05,,
USD,PLN,Polish Zloty,3.6433,2/1/2019,8:04:05,,
USD,GYD,Guyana Dollar,202.18,2/1/2019,8:04:05,,
USD,HNL,Honduras Lempira,23.534,2/1/2019,8:04:05,,
USD,HRK,Croatian Kuna,6.2097,2/1/2019,8:04:05,,
USD,SYP,Syrian Pound,507.275,2/1/2019,8:04:05,,
USD,HTG,Haitian Gourde,73.853,2/1/2019,8:04:05,,
USD,IRR,Iranian Rial,41370,2/1/2019,8:04:05,,
USD,JMD,Jamaican Dollar,126.771,2/1/2019,8:04:05,,
USD,KGS,Kyrgyzstan Som,66.101,2/1/2019,8:04:05,,
USD,KHR,Cambodia Riel,3777,2/1/2019,8:04:05,,
USD,KMF,Comoros Frans,398.8,2/1/2019,8:04:05,,
USD,KPW,North Korean Won,128.05,2/1/2019,8:04:05,,
USD,KYD,Cayman Island Dollar,0.7849,2/1/2019,8:04:05,,
USD,KZT,Kazakhstan Tenge,364.26,2/1/2019,8:04:05,,
USD,LAK,Laos Kip,7944,2/1/2019,8:04:05,,
USD,LBP,Lebanese Pound,1462.11,2/1/2019,8:04:05,,
USD,LKR,Sri Lanka Rupee,173.96,2/1/2019,8:04:05,,
USD,LSL,Lesotho Malati,12.3168,2/1/2019,8:04:05,,
USD,LYD,Libyan Dinar,1.3544,2/1/2019,8:04:05,,
USD,MDL,Moldovan Leu,16.2455,2/1/2019,8:04:05,,
USD,MGA,Madagascar Ariary,3299.24,2/1/2019,8:04:05,,
USD,MGF,Malagasy Franc,9012.7,2/1/2019,8:04:05,,
USD,MKD,Macedonia Denar,49.55,2/1/2019,8:04:05,,
USD,MMK,Myanmar Kyat,1493.7525,2/1/2019,8:04:05,,
USD,MOP,Macau Pataca,7.6797,2/1/2019,8:04:05,,
USD,NAD,Namibian Dollar,12.9482,2/1/2019,8:04:05,,
USD,NGN,Nigerian Naira,294,2/1/2019,8:04:05,,
USD,NIO,Nicaraguan Cordoba,31.14,2/1/2019,8:04:05,,
USD,NPR,Nepalese Rupee,108.98,2/1/2019,8:04:05,,
USD,PEN,Peruvian Nuevo Sol,3.2336,2/1/2019,8:04:05,,
USD,PGK,Papua New Guinea Kina,3.0599,2/1/2019,8:04:05,,
USD,PYG,Paraguay Guarani,5747.8,2/1/2019,8:04:05,,
USD,RON,Romanian Leu,4.0137,2/1/2019,8:04:05,,
USD,RUB,Russian Rouble,62.335,2/1/2019,8:04:05,,
USD,RWF,Rwandan Franc,862.862,2/1/2019,8:04:05,,
USD,SBD,Solomon Islands Dollar,7.5414,2/1/2019,8:04:05,,
USD,SDD,Sudanese Dinar,197.01,2/1/2019,8:04:05,,
USD,SDP,Sudanese Pound,1995.1,2/1/2019,8:04:05,,
USD,SHP,St. Helena Pound,0.75,2/1/2019,8:04:05,,
USD,SLL,Sierra Leone Leone,7923,2/1/2019,8:04:05,,
USD,SOS,Somali Shilling,566.3,2/1/2019,8:04:05,,
USD,SRD,Suriname Dollar,6.9027,2/1/2019,8:04:05,,
USD,STN,Sao Tomean Dobra,20.3,2/1/2019,8:04:05,,
USD,SZL,Swaziland Lilangeni,12.7839,2/1/2019,8:04:05,,
USD,TMM,Turkmenistan Manat,14001.7,2/1/2019,8:04:05,,
USD,TOP,Tongan Pa anga,2.0943,2/1/2019,8:04:05,,
USD,TTD,Trinidad and Tobago Dollar,6.5402,2/1/2019,8:04:05,,
USD,TWD,Taiwanese Dollar,29.419,2/1/2019,8:04:05,,
USD,TZS,Tanzanian Shilling,2253,2/1/2019,8:04:05,,
USD,UGX,Ugandan Shilling,3582.28,2/1/2019,8:04:05,,
USD,UYU,Uruguayan Nuevo Peso,31.008,2/1/2019,8:04:05,,
USD,UZS,Uzbekistan Sum,7982.9,2/1/2019,8:04:05,,
USD,VND,Vietnamese Dong,22605,2/1/2019,8:04:05,,
USD,VUV,Vanuatu Vatu,107.06,2/1/2019,8:04:05,,
USD,WST,Samoan Tala,2.4448,2/1/2019,8:04:05,,
USD,XAF,CFA Franc,550.34,2/1/2019,8:04:05,,
USD,XCD,East Caribbean Dollar,2.5877,2/1/2019,8:04:05,,
USD,XOF,CFA Franc BCEAO,555.49,2/1/2019,8:04:05,,
USD,YER,Yemeni Rial,237.65,2/1/2019,8:04:05,,
USD,SVC,El Salvadorian Colon,8.608,2/1/2019,8:04:05,,
USD,PAB,Panamanian Balboa,0.9535,2/1/2019,8:04:05,,
USD,MZN,Mozambique New Metical,58.767,2/1/2019,8:04:05,,
USD,GHS,Ghanian Cedi,4.6952,2/1/2019,8:04:05,,
USD,VEF,Venezuelan Bolivar Fuerte,244486.773,2/1/2019,8:04:05,,
USD,RSD,Serbian Dinar,98.245,2/1/2019,8:04:05,,
USD,CNH,Chinese Renminbi Offshore HK,6.5746,2/1/2019,8:04:05,,
USD,ZMW,Zambia Kwacha,11.4383,2/1/2019,8:04:05,,
AUD,USD,Australian Dollar,0.73964497,2/1/2019,8:04:05,,
CAD,USD,Canadian Dollar,0.77297673,2/1/2019,8:04:05,,
CHF,USD,Swiss Franc,1.02301790,2/1/2019,8:04:05,,
HUF,USD,Hungarian Forint,0.00371457,2/1/2019,8:04:05,,
CZK,USD,Czech Koruna,0.04555394,2/1/2019,8:04:05,,
DKK,USD,Danish Kroner,0.15641130,2/1/2019,8:04:05,,
EUR,USD,Euro,1.16740602,2/1/2019,8:04:05,,
FJD,USD,Fiji Dollar,0.49154542,2/1/2019,8:04:05,,
GBP,USD,British Pound,1.33315558,2/1/2019,8:04:05,,
HKD,USD,Hong Kong Dollar,0.12972019,2/1/2019,8:04:05,,
MYR,USD,Malaysian Ringgit,0.25446588,2/1/2019,8:04:05,,
JPY,USD,Japanese Yen,0.00935104,2/1/2019,8:04:05,,
MXN,USD,Mexican Peso,0.05335655,2/1/2019,8:04:05,,
NOK,USD,Norwegian Kroner,0.12086053,2/1/2019,8:04:05,,
NZD,USD,New Zealand Dollar,0.70288887,2/1/2019,8:04:05,,
SEK,USD,Swedish Kronor,0.11257838,2/1/2019,8:04:05,,
SGD,USD,Singapore Dollar,0.75642965,2/1/2019,8:04:05,,
THB,USD,Thai Baht,0.03259452,2/1/2019,8:04:05,,
TND,USD,Tunisian Dinar,0.34221964,2/1/2019,8:04:05,,
XPF,USD,Central Polynesian Franc,0.00998797,2/1/2019,8:04:05,,
ZAR,USD,South African Rand,0.07679076,2/1/2019,8:04:05,,
CNY,USD,Chinese Renminbi Yuan,0.15650432,2/1/2019,8:04:05,,
BWP,USD,Botswana Pula,0.10077699,2/1/2019,8:04:05,,
MRU,USD,Mauritanian Ouguiya,0.02877698,2/1/2019,8:04:05,,
MVR,USD,Maldives Rufiyaa,0.06770481,2/1/2019,8:04:05,,
MWK,USD,Malawi Kwacha,0.00144686,2/1/2019,8:04:05,,
ECS,USD,Ecuadorian Sucre,0.00004077,2/1/2019,8:04:05,,
EGP,USD,Egyptian Pound,0.05898042,2/1/2019,8:04:05,,
IDR,USD,Indonesian Rupiah,0.00007342,2/1/2019,8:04:05,,
ILS,USD,Israeli Shekel,0.28075692,2/1/2019,8:04:05,,
INR,USD,Indian Rupee,0.01448016,2/1/2019,8:04:05,,
ISK,USD,Iceland Krona,0.00893096,2/1/2019,8:04:05,,
ALL,USD,Albanian Lek,0.00987557,2/1/2019,8:04:05,,
KRW,USD,South Korean Won,0.00093712,2/1/2019,8:04:05,,
MAD,USD,Moroccan Dirham,0.10810694,2/1/2019,8:04:05,,
AMD,USD,Armenian Dram,0.00214096,2/1/2019,8:04:05,,
SCR,USD,Seychelles Rupee,0.07914586,2/1/2019,8:04:05,,
ANG,USD,Netherlands Antilles Guilder,0.59119125,2/1/2019,8:04:05,,
AED,USD,Utd. Arab Emir. Dirham,0.27783952,2/1/2019,8:04:05,,
SAR,USD,Saudi Riyal,0.27277687,2/1/2019,8:04:05,,
MUR,USD,Mauritius Rupee,0.03032141,2/1/2019,8:04:05,,
TRY,USD,Turkish New Lira,0.19846783,2/1/2019,8:04:05,,
AOA,USD,Angola Kwanza,0.00346459,2/1/2019,8:04:05,,
ARS,USD,Argentine Peso,0.02843268,2/1/2019,8:04:05,,
AWG,USD,Aruba Guilder,0.58200442,2/1/2019,8:04:05,,
AZN,USD,Azerbaijan Manat,0.61950192,2/1/2019,8:04:05,,
BHD,USD,Bahraini Dinar,2.71002710,2/1/2019,8:04:05,,
BAM,USD,Bosnia & Herzagovina Mark,0.61667489,2/1/2019,8:04:05,,
BBD,USD,Barbados Dollar,0.52695368,2/1/2019,8:04:05,,
BDT,USD,Bangladesh Taka,0.01225963,2/1/2019,8:04:05,,
BGN,USD,Bulgarian Lev,0.61877359,2/1/2019,8:04:05,,
CLP,USD,Chilean Peso,0.00160179,2/1/2019,8:04:05,,
BIF,USD,Burundi Franc,0.00057824,2/1/2019,8:04:05,,
BMD,USD,Bermudian Dollar,1.04876770,2/1/2019,8:04:05,,
BND,USD,Brunei Dollar,0.78094494,2/1/2019,8:04:05,,
BOB,USD,Bolivian Boliviano,0.15309950,2/1/2019,8:04:05,,
BRL,USD,Brazilian Real,0.28993071,2/1/2019,8:04:05,,
BSD,USD,Bahamian Dollar,1.04876770,2/1/2019,8:04:05,,
BTN,USD,Bhutan Ngultram,0.01476909,2/1/2019,8:04:05,,
KWD,USD,Kuwaiti Dinar,3.38960071,2/1/2019,8:04:05,,
BZD,USD,Belize Dollar,0.51818841,2/1/2019,8:04:05,,
OMR,USD,Omani Rial,2.65858457,2/1/2019,8:04:05,,
PKR,USD,Pakistan Rupee,0.00745752,2/1/2019,8:04:05,,
CDF,USD,Congolese Franc,0.00068219,2/1/2019,8:04:05,,
COP,USD,Colombian Peso,0.00033214,2/1/2019,8:04:05,,
CRC,USD,Costa Rican Colon,0.00170785,2/1/2019,8:04:05,,
QAR,USD,Qatari Rial,0.28100939,2/1/2019,8:04:05,,
CUP,USD,Cuban Peso,1.01522843,2/1/2019,8:04:05,,
CVE,USD,Cape Verde Escaudo,0.01096371,2/1/2019,8:04:05,,
DJF,USD,Djibouti Franc,0.00592417,2/1/2019,8:04:05,,
DOP,USD,Dominican Peso,0.02072968,2/1/2019,8:04:05,,
DZD,USD,Algerian Dinar,0.00882955,2/1/2019,8:04:05,,
ERN,USD,Eritrea Nakfa,0.07163324,2/1/2019,8:04:05,,
JOD,USD,Jordanian Dinar,1.44529556,2/1/2019,8:04:05,,
KES,USD,Kenyan Shilling,0.01019576,2/1/2019,8:04:05,,
ETB,USD,Ethiopia Birr,0.03675498,2/1/2019,8:04:05,,
GEL,USD,Georgian Lari,0.39550704,2/1/2019,8:04:05,,
GMD,USD,Gambian Dalasi,0.02187227,2/1/2019,8:04:05,,
GNF,USD,Guinea Republic Franc,0.00011835,2/1/2019,8:04:05,,
GTQ,USD,Guatemalan Quetzal,0.13567232,2/1/2019,8:04:05,,
PHP,USD,Philippine Peso,0.01969706,2/1/2019,8:04:05,,
PLN,USD,Polish Zloty,0.27447644,2/1/2019,8:04:05,,
GYD,USD,Guyana Dollar,0.00494609,2/1/2019,8:04:05,,
HNL,USD,Honduras Lempira,0.04249171,2/1/2019,8:04:05,,
HRK,USD,Croatian Kuna,0.16103838,2/1/2019,8:04:05,,
SYP,USD,Syrian Pound,0.00197132,2/1/2019,8:04:05,,
HTG,USD,Haitian Gourde,0.01354041,2/1/2019,8:04:05,,
IRR,USD,Iranian Rial,0.00002417,2/1/2019,8:04:05,,
JMD,USD,Jamaican Dollar,0.00788824,2/1/2019,8:04:05,,
KGS,USD,Kyrgyzstan Som,0.01512836,2/1/2019,8:04:05,,
KHR,USD,Cambodia Riel,0.00026476,2/1/2019,8:04:05,,
KMF,USD,Comoros Frans,0.00250752,2/1/2019,8:04:05,,
KPW,USD,North Korean Won,0.00780945,2/1/2019,8:04:05,,
KYD,USD,Cayman Island Dollar,1.27404765,2/1/2019,8:04:05,,
KZT,USD,Kazakhstan Tenge,0.00274529,2/1/2019,8:04:05,,
LAK,USD,Laos Kip,0.00012588,2/1/2019,8:04:05,,
LBP,USD,Lebanese Pound,0.00068394,2/1/2019,8:04:05,,
LKR,USD,Sri Lanka Rupee,0.00574845,2/1/2019,8:04:05,,
LSL,USD,Lesotho Malati,0.08118992,2/1/2019,8:04:05,,
LYD,USD,Libyan Dinar,0.73833432,2/1/2019,8:04:05,,
MDL,USD,Moldovan Leu,0.06155551,2/1/2019,8:04:05,,
MGA,USD,Madagascar Ariary,0.00030310,2/1/2019,8:04:05,,
MGF,USD,Malagasy Franc,0.00011095,2/1/2019,8:04:05,,
MKD,USD,Macedonia Denar,0.02018163,2/1/2019,8:04:05,,
MMK,USD,Myanmar Kyat,0.00066945,2/1/2019,8:04:05,,
MOP,USD,Macau Pataca,0.13021342,2/1/2019,8:04:05,,
NAD,USD,Namibian Dollar,0.07723081,2/1/2019,8:04:05,,
NGN,USD,Nigerian Naira,0.00340136,2/1/2019,8:04:05,,
NIO,USD,Nicaraguan Cordoba,0.03211304,2/1/2019,8:04:05,,
NPR,USD,Nepalese Rupee,0.00917600,2/1/2019,8:04:05,,
PEN,USD,Peruvian Nuevo Sol,0.30925285,2/1/2019,8:04:05,,
PGK,USD,Papua New Guinea Kina,0.32680807,2/1/2019,8:04:05,,
PYG,USD,Paraguay Guarani,0.00017398,2/1/2019,8:04:05,,
RON,USD,Romanian Leu,0.24914667,2/1/2019,8:04:05,,
RUB,USD,Russian Rouble,0.01604235,2/1/2019,8:04:05,,
RWF,USD,Rwandan Franc,0.00115893,2/1/2019,8:04:05,,
SBD,USD,Solomon Islands Dollar,0.13260137,2/1/2019,8:04:05,,
SDD,USD,Sudanese Dinar,0.00507588,2/1/2019,8:04:05,,
SDP,USD,Sudanese Pound,0.00050123,2/1/2019,8:04:05,,
SHP,USD,St. Helena Pound,1.33333333,2/1/2019,8:04:05,,
SLL,USD,Sierra Leone Leone,0.00012621,2/1/2019,8:04:05,,
SOS,USD,Somali Shilling,0.00176585,2/1/2019,8:04:05,,
SRD,USD,Suriname Dollar,0.14487085,2/1/2019,8:04:05,,
STN,USD,Sao Tomean Dobra,0.04926108,2/1/2019,8:04:05,,
SZL,USD,Swaziland Lilangeni,0.07822339,2/1/2019,8:04:05,,
TMM,USD,Turkmenistan Manat,0.00007142,2/1/2019,8:04:05,,
TOP,USD,Tongan Pa anga,0.47748651,2/1/2019,8:04:05,,
TTD,USD,Trinidad and Tobago Dollar,0.15290052,2/1/2019,8:04:05,,
TWD,USD,Taiwanese Dollar,0.03399164,2/1/2019,8:04:05,,
TZS,USD,Tanzanian Shilling,0.00044385,2/1/2019,8:04:05,,
UGX,USD,Ugandan Shilling,0.00027915,2/1/2019,8:04:05,,
UYU,USD,Uruguayan Nuevo Peso,0.03224974,2/1/2019,8:04:05,,
UZS,USD,Uzbekistan Sum,0.00012527,2/1/2019,8:04:05,,
VND,USD,Vietnamese Dong,0.00004424,2/1/2019,8:04:05,,
VUV,USD,Vanuatu Vatu,0.00934056,2/1/2019,8:04:05,,
WST,USD,Samoan Tala,0.40903141,2/1/2019,8:04:05,,
XAF,USD,CFA Franc,0.00181706,2/1/2019,8:04:05,,
XCD,USD,East Caribbean Dollar,0.38644356,2/1/2019,8:04:05,,
XOF,USD,CFA Franc BCEAO,0.00180021,2/1/2019,8:04:05,,
YER,USD,Yemeni Rial,0.00420787,2/1/2019,8:04:05,,
SVC,USD,El Salvadorian Colon,0.11617100,2/1/2019,8:04:05,,
PAB,USD,Panamanian Balboa,1.04876770,2/1/2019,8:04:05,,
MZN,USD,Mozambique New Metical,0.01701635,2/1/2019,8:04:05,,
GHS,USD,Ghanian Cedi,0.21298347,2/1/2019,8:04:05,,
VEF,USD,Venezuelan Bolivar Fuerte,0.00000409,2/1/2019,8:04:05,,
RSD,USD,Serbian Dinar,0.01017864,2/1/2019,8:04:05,,
CNH,USD,Chinese Renminbi Offshore HK,0.15210051,2/1/2019,8:04:05,,
ZMW,USD,Zambia Kwacha,0.08742558,2/1/2019,8:04:05,,
