USD,ETB,Ethiopia Birr,50.176,5/1/2022,8:00:31
USD,ERN,Eritrea Nakfa,13.91,5/1/2022,8:00:31
USD,EGP,Egyptian Pound,17.8371,5/1/2022,8:00:31
USD,DZD,Algerian Dinar,138.86,5/1/2022,8:00:31
USD,DOP,Dominican Peso,52.63,5/1/2022,8:00:31
USD,DKK,Danish Kroner,6.9253,5/1/2022,8:00:31
USD,DJF,Djibouti Franc,168.5,5/1/2022,8:00:31
USD,CZK,Czech Koruna,22.736,5/1/2022,8:00:31
USD,CVE,Cape Verde Escaudo,99.29,5/1/2022,8:00:31
USD,CUP,Cuban Peso,23.604,5/1/2022,8:00:31
USD,CRC,Costa Rican Colon,634.42,5/1/2022,8:00:31
USD,COP,Colombian Peso,3756.58,5/1/2022,8:00:31
USD,CNY,Chinese Renminbi Yuan,6.2906,5/1/2022,8:00:31
USD,CNH,Chinese Renminbi Offshore HK,6.4733,5/1/2022,8:00:31
USD,CLP,Chilean Peso,826.5,5/1/2022,8:00:31
USD,CHF,Swiss Franc,0.9545,5/1/2022,8:00:31
USD,CDF,Congolese Franc,1790.84,5/1/2022,8:00:31
USD,CAD,Canadian Dollar,1.2615,5/1/2022,8:00:31
USD,BZD,Belize Dollar,1.9268,5/1/2022,8:00:31
USD,BWP,Botswana Pula,11.6541,5/1/2022,8:00:31
USD,BTN,Bhutan Ngultram,72.852,5/1/2022,8:00:31
USD,BSD,Bahamian Dollar,0.952,5/1/2022,8:00:31
USD,BRL,Brazilian Real,4.7325,5/1/2022,8:00:31
USD,BOB,Bolivian Boliviano,6.4741,5/1/2022,8:00:31
USD,BND,Brunei Dollar,1.315,5/1/2022,8:00:31
USD,BMD,Bermudian Dollar,0.952,5/1/2022,8:00:31
USD,BIF,Burundi Franc,1930.7,5/1/2022,8:00:31
USD,BHD,Bahraini Dinar,0.3686,5/1/2022,8:00:31
USD,BGN,Bulgarian Lev,1.8094,5/1/2022,8:00:31
USD,BDT,Bangladesh Taka,84.3404,5/1/2022,8:00:31
USD,BBD,Barbados Dollar,1.912,5/1/2022,8:00:31
USD,BAM,Bosnia & Herzegovina Mark,1.7652,5/1/2022,8:00:31
USD,AZN,Azerbaijan Manat,1.6117,5/1/2022,8:00:31
USD,AWG,Aruba Guilder,1.7156,5/1/2022,8:00:31
USD,AUD,Australian Dollar,1.387,5/1/2022,8:00:31
USD,ARS,Argentine Peso,104.9326,5/1/2022,8:00:31
USD,AOA,Angola Kwanza,386.4487,5/1/2022,8:00:31
USD,ANG,Netherlands Antilles Guilder,1.6814,5/1/2022,8:00:31
USD,AMD,Armenian Dram,433.45,5/1/2022,8:00:31
USD,ALL,Albanian Lek,106.92,5/1/2022,8:00:31
USD,AED,Utd. Arab Emir. Dirham,3.5917,5/1/2022,8:00:31
USD,ZMW,Zambia Kwacha,15.8082,5/1/2022,8:00:31
USD,ZAR,South African Rand,15.4848,5/1/2022,8:00:31
USD,YER,Yemeni Rial,237.75,5/1/2022,8:00:31
USD,XPF,Central Polynesian Franc,109.1871,5/1/2022,8:00:31
USD,XOF,CFA Franc BCEAO,598.67,5/1/2022,8:00:31
USD,XCD,East Caribbean Dollar,2.5838,5/1/2022,8:00:31
USD,XAF,CFA Franc,593.82,5/1/2022,8:00:31
USD,WST,Samoan Tala,2.4916,5/1/2022,8:00:31
USD,VUV,Vanuatu Vatu,109.78,5/1/2022,8:00:31
USD,VND,Vietnamese Dong,22342,5/1/2022,8:00:31
USD,UZS,Uzbekistan Sum,10627.97,5/1/2022,8:00:31
USD,UYU,Uruguayan Nuevo Peso,38.844,5/1/2022,8:00:31
USD,UGX,Ugandan Shilling,3477.45,5/1/2022,8:00:31
USD,TZS,Tanzanian Shilling,2257,5/1/2022,8:00:31
USD,TWD,Taiwanese Dollar,28.168,5/1/2022,8:00:31
USD,TTD,Trinidad and Tobago Dollar,6.5296,5/1/2022,8:00:31
USD,TRY,Turkish New Lira,14.0925,5/1/2022,8:00:31
USD,TOP,Tongan Pa anga,2.172,5/1/2022,8:00:31
USD,TND,Tunisian Dinar,2.9486,5/1/2022,8:00:31
USD,THB,Thai Baht,33.58,5/1/2022,8:00:31
USD,SZL,Swaziland Lilangeni,15.1897,5/1/2022,8:00:31
USD,SYP,Syrian Pound,2469.5685,5/1/2022,8:00:31
USD,SVC,El Salvadorian Colon,8.604,5/1/2022,8:00:31
USD,STN,Sao Tomean Dobra,22.2,5/1/2022,8:00:31
USD,SRD,Suriname Dollar,19.6928,5/1/2022,8:00:31
USD,SOS,Somali Shilling,565.5,5/1/2022,8:00:31
USD,SLL,Sierra Leone Leone,11566,5/1/2022,8:00:31
USD,SHP,St. Helena Pound,0.7604,5/1/2022,8:00:31
USD,SGD,Singapore Dollar,1.359,5/1/2022,8:00:31
USD,SEK,Swedish Kronor,9.6219,5/1/2022,8:00:31
USD,SCR,Seychelles Rupee,12.4823,5/1/2022,8:00:31
USD,SBD,Solomon Islands Dollar,7.5362,5/1/2022,8:00:31
USD,SAR,Saudi Riyal,3.6608,5/1/2022,8:00:31
USD,RWF,Rwandan Franc,969.934,5/1/2022,8:00:31
USD,RSD,Serbian Dinar,106.144,5/1/2022,8:00:31
USD,RON,Romanian Leu,4.5678,5/1/2022,8:00:31
USD,QAR,Qatari Rial,3.5528,5/1/2022,8:00:31
USD,PYG,Paraguay Guarani,6484.9,5/1/2022,8:00:31
USD,PLN,Polish Zloty,4.325,5/1/2022,8:00:31
USD,PKR,Pakistan Rupee,180.3979,5/1/2022,8:00:31
USD,PHP,Philippine Peso,50.8679,5/1/2022,8:00:31
USD,PGK,Papua New Guinea Kina,3.2806,5/1/2022,8:00:31
USD,PEN,Peruvian Nuevo Sol,3.698,5/1/2022,8:00:31
USD,PAB,Panamanian Balboa,0.952,5/1/2022,8:00:31
USD,OMR,Omani Rial,0.37531,5/1/2022,8:00:31
USD,NZD,New Zealand Dollar,1.518,5/1/2022,8:00:31
USD,NPR,Nepalese Rupee,117,5/1/2022,8:00:31
USD,NOK,Norwegian Kroner,9.1741,5/1/2022,8:00:31
USD,NIO,Nicaraguan Cordoba,33.92,5/1/2022,8:00:31
USD,NGN,Nigerian Naira,400.96,5/1/2022,8:00:31
USD,NAD,Namibian Dollar,15.4123,5/1/2022,8:00:31
USD,MZN,Mozambique New Metical,58.13,5/1/2022,8:00:31
USD,MYR,Malaysian Ringgit,4.171,5/1/2022,8:00:31
USD,MXN,Mexican Peso,19.97183,5/1/2022,8:00:31
USD,MWK,Malawi Kwacha,776.38,5/1/2022,8:00:31
USD,MVR,Maldives Rufiyaa,14.75,5/1/2022,8:00:31
USD,MUR,Mauritius Rupee,41.91,5/1/2022,8:00:31
USD,MRU,Mauritanian Ouguiya,34.92,5/1/2022,8:00:31
USD,MOP,Macau Pataca,7.6946,5/1/2022,8:00:31
USD,MKD,Macedonia Denar,54.15,5/1/2022,8:00:31
USD,MGA,Madagascar Ariary,3789.28,5/1/2022,8:00:31
USD,MDL,Moldovan Leu,17.5367,5/1/2022,8:00:31
USD,MAD,Moroccan Dirham,9.703387,5/1/2022,8:00:31
USD,LYD,Libyan Dinar,4.4652,5/1/2022,8:00:31
USD,LSL,Lesotho Malati,14.968,5/1/2022,8:00:31
USD,LKR,Sri Lanka Rupee,335.62,5/1/2022,8:00:31
USD,LBP,Lebanese Pound,1462.79,5/1/2022,8:00:31
USD,LAK,Laos Kip,11782,5/1/2022,8:00:31
USD,KZT,Kazakhstan Tenge,424.01,5/1/2022,8:00:31
USD,KYD,Cayman Island Dollar,0.7837,5/1/2022,8:00:31
USD,KWD,Kuwaiti Dinar,0.29792,5/1/2022,8:00:31
USD,KRW,South Korean Won,1210.9,5/1/2022,8:00:31
USD,KPW,North Korean Won,127.85,5/1/2022,8:00:31
USD,KMF,Comoros Frans,448.2,5/1/2022,8:00:31
USD,KHR,Cambodia Riel,3787,5/1/2022,8:00:31
USD,KGS,Kyrgyzstan Som,77.669,5/1/2022,8:00:31
USD,KES,Kenyan Shilling,113.32,5/1/2022,8:00:31
USD,JPY,Japanese Yen,127.23,5/1/2022,8:00:31
USD,JOD,Jordanian Dinar,0.6836,5/1/2022,8:00:31
USD,JMD,Jamaican Dollar,146.862,5/1/2022,8:00:31
USD,ISK,Iceland Krona,126.66,5/1/2022,8:00:31
USD,IRR,Iranian Rial,41307,5/1/2022,8:00:31
USD,INR,Indian Rupee,74.46,5/1/2022,8:00:31
USD,ILS,Israeli Shekel,3.2601,5/1/2022,8:00:31
USD,IDR,Indonesian Rupiah,14183,5/1/2022,8:00:31
USD,HUF,Hungarian Forint,349.69,5/1/2022,8:00:31
USD,HTG,Haitian Gourde,98.533,5/1/2022,8:00:31
USD,HRK,Croatian Kuna,6.8876,5/1/2022,8:00:31
USD,HNL,Honduras Lempira,23.569,5/1/2022,8:00:31
USD,HKD,Hong Kong Dollar,7.7131,5/1/2022,8:00:31
USD,GYD,Guyana Dollar,202.07,5/1/2022,8:00:31
USD,GTQ,Guatemalan Quetzal,7.2928,5/1/2022,8:00:31
USD,GNF,Guinea Republic Franc,8215.8,5/1/2022,8:00:31
USD,GMD,Gambian Dalasi,49.23,5/1/2022,8:00:31
USD,GHS,Ghanian Cedi,6.9498,5/1/2022,8:00:31
USD,GEL,Georgian Lari,2.8921,5/1/2022,8:00:31
USD,GBP,British Pound,0.7796,5/1/2022,8:00:31
USD,FJD,Fiji Dollar,2.0891,5/1/2022,8:00:31
USD,EUR,Euro,0.9296,5/1/2022,8:00:31
ETB,USD,Ethiopia Birr,0.019929847,5/1/2022,8:00:31
ERN,USD,Eritrea Nakfa,0.071890726,5/1/2022,8:00:31
EGP,USD,Egyptian Pound,0.056062925,5/1/2022,8:00:31
DZD,USD,Algerian Dinar,0.007201498,5/1/2022,8:00:31
DOP,USD,Dominican Peso,0.01900057,5/1/2022,8:00:31
DKK,USD,Danish Kroner,0.144398077,5/1/2022,8:00:31
DJF,USD,Djibouti Franc,0.005934718,5/1/2022,8:00:31
CZK,USD,Czech Koruna,0.04398311,5/1/2022,8:00:31
CVE,USD,Cape Verde Escaudo,0.010071508,5/1/2022,8:00:31
CUP,USD,Cuban Peso,0.042365701,5/1/2022,8:00:31
CRC,USD,Costa Rican Colon,0.001576243,5/1/2022,8:00:31
COP,USD,Colombian Peso,0.0002662,5/1/2022,8:00:31
CNY,USD,Chinese Renminbi Yuan,0.158967348,5/1/2022,8:00:31
CNH,USD,Chinese Renminbi Offshore HK,0.154480713,5/1/2022,8:00:31
CLP,USD,Chilean Peso,0.001209921,5/1/2022,8:00:31
CHF,USD,Swiss Franc,1.047668937,5/1/2022,8:00:31
CDF,USD,Congolese Franc,0.000558397,5/1/2022,8:00:31
CAD,USD,Canadian Dollar,0.792707095,5/1/2022,8:00:31
BZD,USD,Belize Dollar,0.518995225,5/1/2022,8:00:31
BWP,USD,Botswana Pula,0.085806712,5/1/2022,8:00:31
BTN,USD,Bhutan Ngultram,0.013726459,5/1/2022,8:00:31
BSD,USD,Bahamian Dollar,1.050420168,5/1/2022,8:00:31
BRL,USD,Brazilian Real,0.211304807,5/1/2022,8:00:31
BOB,USD,Bolivian Boliviano,0.154461624,5/1/2022,8:00:31
BND,USD,Brunei Dollar,0.760456274,5/1/2022,8:00:31
BMD,USD,Bermudian Dollar,1.050420168,5/1/2022,8:00:31
BIF,USD,Burundi Franc,0.000517947,5/1/2022,8:00:31
BHD,USD,Bahraini Dinar,2.712967987,5/1/2022,8:00:31
BGN,USD,Bulgarian Lev,0.552669393,5/1/2022,8:00:31
BDT,USD,Bangladesh Taka,0.011856714,5/1/2022,8:00:31
BBD,USD,Barbados Dollar,0.523012552,5/1/2022,8:00:31
BAM,USD,Bosnia & Herzegovina Mark,0.566508044,5/1/2022,8:00:31
AZN,USD,Azerbaijan Manat,0.620462865,5/1/2022,8:00:31
AWG,USD,Aruba Guilder,0.582886454,5/1/2022,8:00:31
AUD,USD,Australian Dollar,0.720980534,5/1/2022,8:00:31
ARS,USD,Argentine Peso,0.009529927,5/1/2022,8:00:31
AOA,USD,Angola Kwanza,0.002587666,5/1/2022,8:00:31
ANG,USD,Netherlands Antilles Guilder,0.594742477,5/1/2022,8:00:31
AMD,USD,Armenian Dram,0.002307071,5/1/2022,8:00:31
ALL,USD,Albanian Lek,0.009352787,5/1/2022,8:00:31
AED,USD,Utd. Arab Emir. Dirham,0.27841969,5/1/2022,8:00:31
ZMW,USD,Zambia Kwacha,0.063258309,5/1/2022,8:00:31
ZAR,USD,South African Rand,0.064579459,5/1/2022,8:00:31
YER,USD,Yemeni Rial,0.004206099,5/1/2022,8:00:31
XPF,USD,Central Polynesian Franc,0.009158591,5/1/2022,8:00:31
XOF,USD,CFA Franc BCEAO,0.001670369,5/1/2022,8:00:31
XCD,USD,East Caribbean Dollar,0.38702686,5/1/2022,8:00:31
XAF,USD,CFA Franc,0.001684012,5/1/2022,8:00:31
