USD,DZD,Algerian Dinar,114.389,4/1/2019,8:00:31,,,
USD,ERN,Eritrea Nakfa,13.98,4/1/2019,8:00:31,,,
USD,JOD,Jordanian Dinar,0.6892,4/1/2019,8:00:31,,,
USD,KES,Kenyan Shilling,98.03,4/1/2019,8:00:31,,,
USD,ETB,Ethiopia Birr,27.5401,4/1/2019,8:00:31,,,
USD,GEL,Georgian Lari,2.5554,4/1/2019,8:00:31,,,
USD,GMD,Gambian Dalasi,45.64,4/1/2019,8:00:31,,,
USD,GNF,Guinea Republic Franc,8606.3,4/1/2019,8:00:31,,,
USD,GTQ,Guatemalan Quetzal,7.3054,4/1/2019,8:00:31,,,
USD,PHP,Philippine Peso,51.1869,4/1/2019,8:00:31,,,
USD,PLN,Polish Zloty,3.7433,4/1/2019,8:00:31,,,
USD,GYD,Guyana Dollar,200.11,4/1/2019,8:00:31,,,
USD,HNL,Honduras Lempira,23.559,4/1/2019,8:00:31,,,
USD,HRK,Croatian Kuna,6.3528,4/1/2019,8:00:31,,,
USD,SYP,Syrian Pound,505.9875,4/1/2019,8:00:31,,,
USD,HTG,Haitian Gourde,78.413,4/1/2019,8:00:31,,,
USD,IRR,Iranian Rial,41265,4/1/2019,8:00:31,,,
USD,JMD,Jamaican Dollar,117.89,4/1/2019,8:00:31,,,
USD,KGS,Kyrgyzstan Som,66.092,4/1/2019,8:00:31,,,
USD,KHR,Cambodia Riel,3730,4/1/2019,8:00:31,,,
USD,KMF,Comoros Frans,418.3,4/1/2019,8:00:31,,,
USD,KPW,North Korean Won,127.72,4/1/2019,8:00:31,,,
USD,KYD,Cayman Island Dollar,0.7782,4/1/2019,8:00:31,,,
USD,KZT,Kazakhstan Tenge,362.76,4/1/2019,8:00:31,,,
USD,LAK,Laos Kip,8186,4/1/2019,8:00:31,,,
USD,LBP,Lebanese Pound,1459.84,4/1/2019,8:00:31,,,
USD,LKR,Sri Lanka Rupee,170.79,4/1/2019,8:00:31,,,
USD,LSL,Lesotho Malati,13.739,4/1/2019,8:00:31,,,
USD,LYD,Libyan Dinar,1.362,4/1/2019,8:00:31,,,
USD,MDL,Moldovan Leu,16.4825,4/1/2019,8:00:31,,,
USD,MGA,Madagascar Ariary,3391.55,4/1/2019,8:00:31,,,
USD,MGF,Malagasy Franc,8989.8,4/1/2019,8:00:31,,,
USD,MKD,Macedonia Denar,50.55,4/1/2019,8:00:31,,,
USD,MMK,Myanmar Kyat,1485.54,4/1/2019,8:00:31,,,
USD,MOP,Macau Pataca,7.6877,4/1/2019,8:00:31,,,
USD,NAD,Namibian Dollar,14.1226,4/1/2019,8:00:31,,,
USD,NGN,Nigerian Naira,292.43,4/1/2019,8:00:31,,,
USD,NIO,Nicaraguan Cordoba,31.14,4/1/2019,8:00:31,,,
USD,NPR,Nepalese Rupee,105.76,4/1/2019,8:00:31,,,
USD,PEN,Peruvian Nuevo Sol,3.1933,4/1/2019,8:00:31,,,
USD,PGK,Papua New Guinea Kina,3.1538,4/1/2019,8:00:31,,,
USD,PYG,Paraguay Guarani,5856.7,4/1/2019,8:00:31,,,
USD,RON,Romanian Leu,4.1404,4/1/2019,8:00:31,,,
USD,RUB,Russian Rouble,62.452,4/1/2019,8:00:31,,,
USD,RWF,Rwandan Franc,845.633,4/1/2019,8:00:31,,,
USD,SBD,Solomon Islands Dollar,7.523,4/1/2019,8:00:31,,,
USD,SDD,Sudanese Dinar,196.51,4/1/2019,8:00:31,,,
USD,SDP,Sudanese Pound,1990,4/1/2019,8:00:31,,,
USD,SHP,St. Helena Pound,0.7527,4/1/2019,8:00:31,,,
USD,SLL,Sierra Leone Leone,8274,4/1/2019,8:00:31,,,
USD,SOS,Somali Shilling,564.9,4/1/2019,8:00:31,,,
USD,SRD,Suriname Dollar,7.0126,4/1/2019,8:00:31,,,
USD,STN,Sao Tomean Dobra,20.8,4/1/2019,8:00:31,,,
USD,SZL,Swaziland Lilangeni,13.943,4/1/2019,8:00:31,,,
USD,TMM,Turkmenistan Manat,13966.2,4/1/2019,8:00:31,,,
USD,TOP,Tongan Pa anga,2.1041,4/1/2019,8:00:31,,,
USD,TTD,Trinidad and Tobago Dollar,6.5045,4/1/2019,8:00:31,,,
USD,TWD,Taiwanese Dollar,29.477,4/1/2019,8:00:31,,,
USD,TZS,Tanzanian Shilling,2245,4/1/2019,8:00:31,,,
USD,UGX,Ugandan Shilling,3610.34,4/1/2019,8:00:31,,,
USD,UYU,Uruguayan Nuevo Peso,32.08,4/1/2019,8:00:31,,,
USD,UZS,Uzbekistan Sum,7991.39,4/1/2019,8:00:31,,,
USD,VND,Vietnamese Dong,22552,4/1/2019,8:00:31,,,
USD,VUV,Vanuatu Vatu,108.44,4/1/2019,8:00:31,,,
USD,WST,Samoan Tala,2.4523,4/1/2019,8:00:31,,,
USD,XAF,CFA Franc,553.96,4/1/2019,8:00:31,,,
USD,XCD,East Caribbean Dollar,2.5716,4/1/2019,8:00:31,,,
USD,XOF,CFA Franc BCEAO,564.3,4/1/2019,8:00:31,,,
USD,YER,Yemeni Rial,237.19,4/1/2019,8:00:31,,,
USD,SVC,El Salvadorian Colon,8.595,4/1/2019,8:00:31,,,
USD,PAB,Panamanian Balboa,0.9511,4/1/2019,8:00:31,,,
USD,MZN,Mozambique New Metical,59.734,4/1/2019,8:00:31,,,
USD,GHS,Ghanian Cedi,5.1303,4/1/2019,8:00:31,,,
USD,VEF,Venezuelan Bolivar Fuerte,243866.248,4/1/2019,8:00:31,,,
USD,RSD,Serbian Dinar,99.85,4/1/2019,8:00:31,,,
USD,CNH,Chinese Renminbi Offshore HK,6.5476,4/1/2019,8:00:31,,,
USD,ZMW,Zambia Kwacha,11.6295,4/1/2019,8:00:31,,,
AUD,USD,Australian Dollar,0.724847782,4/1/2019,8:00:31,,,
CAD,USD,Canadian Dollar,0.765052406,4/1/2019,8:00:31,,,
CHF,USD,Swiss Franc,1.026588646,4/1/2019,8:00:31,,,
HUF,USD,Hungarian Forint,0.003585772,4/1/2019,8:00:31,,,
CZK,USD,Czech Koruna,0.044642857,4/1/2019,8:00:31,,,
DKK,USD,Danish Kroner,0.153353065,4/1/2019,8:00:31,,,
EUR,USD,Euro,1.146394589,4/1/2019,8:00:31,,,
FJD,USD,Fiji Dollar,0.486523304,4/1/2019,8:00:31,,,
GBP,USD,British Pound,1.331735251,4/1/2019,8:00:31,,,
HKD,USD,Hong Kong Dollar,0.129986611,4/1/2019,8:00:31,,,
MYR,USD,Malaysian Ringgit,0.255996723,4/1/2019,8:00:31,,,
JPY,USD,Japanese Yen,0.009214891,4/1/2019,8:00:31,,,
MXN,USD,Mexican Peso,0.052745454,4/1/2019,8:00:31,,,
NOK,USD,Norwegian Kroner,0.118598638,4/1/2019,8:00:31,,,
NZD,USD,New Zealand Dollar,0.694444444,4/1/2019,8:00:31,,,
SEK,USD,Swedish Kronor,0.109957776,4/1/2019,8:00:31,,,
SGD,USD,Singapore Dollar,0.753238927,4/1/2019,8:00:31,,,
THB,USD,Thai Baht,0.032206119,4/1/2019,8:00:31,,,
TND,USD,Tunisian Dinar,0.342254774,4/1/2019,8:00:31,,,
XPF,USD,Central Polynesian Franc,0.009684752,4/1/2019,8:00:31,,,
ZAR,USD,South African Rand,0.070705357,4/1/2019,8:00:31,,,
CNY,USD,Chinese Renminbi Yuan,0.156683327,4/1/2019,8:00:31,,,
BWP,USD,Botswana Pula,0.096933039,4/1/2019,8:00:31,,,
MRU,USD,Mauritanian Ouguiya,0.028826751,4/1/2019,8:00:31,,,
MVR,USD,Maldives Rufiyaa,0.067842605,4/1/2019,8:00:31,,,
MWK,USD,Malawi Kwacha,0.001445296,4/1/2019,8:00:31,,,
ECS,USD,Ecuadorian Sucre,4.08764E-05,4/1/2019,8:00:31,,,
EGP,USD,Egyptian Pound,0.060226306,4/1/2019,8:00:31,,,
IDR,USD,Indonesian Rupiah,7.22387E-05,4/1/2019,8:00:31,,,
ILS,USD,Israeli Shekel,0.282430028,4/1/2019,8:00:31,,,
INR,USD,Indian Rupee,0.014956626,4/1/2019,8:00:31,,,
ISK,USD,Iceland Krona,0.008718396,4/1/2019,8:00:31,,,
ALL,USD,Albanian Lek,0.009620935,4/1/2019,8:00:31,,,
KRW,USD,South Korean Won,0.000919033,4/1/2019,8:00:31,,,
MAD,USD,Moroccan Dirham,0.106699672,4/1/2019,8:00:31,,,
AMD,USD,Armenian Dram,0.002151648,4/1/2019,8:00:31,,,
SCR,USD,Seychelles Rupee,0.079406673,4/1/2019,8:00:31,,,
ANG,USD,Netherlands Antilles Guilder,0.577367206,4/1/2019,8:00:31,,,
AED,USD,Utd. Arab Emir. Dirham,0.278543773,4/1/2019,8:00:31,,,
SAR,USD,Saudi Riyal,0.273470616,4/1/2019,8:00:31,,,
MUR,USD,Mauritius Rupee,0.02962963,4/1/2019,8:00:31,,,
TRY,USD,Turkish New Lira,0.190276853,4/1/2019,8:00:31,,,
AOA,USD,Angola Kwanza,0.003298959,4/1/2019,8:00:31,,,
ARS,USD,Argentine Peso,0.024621567,4/1/2019,8:00:31,,,
AWG,USD,Aruba Guilder,0.583498658,4/1/2019,8:00:31,,,
AZN,USD,Azerbaijan Manat,0.620693936,4/1/2019,8:00:31,,,
BHD,USD,Bahraini Dinar,2.715915263,4/1/2019,8:00:31,,,
BAM,USD,Bosnia & Herzagovina Mark,0.604594921,4/1/2019,8:00:31,,,
BBD,USD,Barbados Dollar,0.530982849,4/1/2019,8:00:31,,,
BDT,USD,Bangladesh Taka,0.012229708,4/1/2019,8:00:31,,,
BGN,USD,Bulgarian Lev,0.605693519,4/1/2019,8:00:31,,,
CLP,USD,Chilean Peso,0.001541545,4/1/2019,8:00:31,,,
BIF,USD,Burundi Franc,0.000573888,4/1/2019,8:00:31,,,
BMD,USD,Bermudian Dollar,1.051414152,4/1/2019,8:00:31,,,
BND,USD,Brunei Dollar,0.777000777,4/1/2019,8:00:31,,,
BOB,USD,Bolivian Boliviano,0.15326845,4/1/2019,8:00:31,,,
BRL,USD,Brazilian Real,0.270841233,4/1/2019,8:00:31,,,
BSD,USD,Bahamian Dollar,1.051414152,4/1/2019,8:00:31,,,
BTN,USD,Bhutan Ngultram,0.015198261,4/1/2019,8:00:31,,,
KWD,USD,Kuwaiti Dinar,3.383980238,4/1/2019,8:00:31,,,
BZD,USD,Belize Dollar,0.519534497,4/1/2019,8:00:31,,,
OMR,USD,Omani Rial,2.665458326,4/1/2019,8:00:31,,,
PKR,USD,Pakistan Rupee,0.007317066,4/1/2019,8:00:31,,,
CDF,USD,Congolese Franc,0.000681882,4/1/2019,8:00:31,,,
COP,USD,Colombian Peso,0.000330447,4/1/2019,8:00:31,,,
CRC,USD,Costa Rican Colon,0.001739736,4/1/2019,8:00:31,,,
QAR,USD,Qatari Rial,0.281729821,4/1/2019,8:00:31,,,
CUP,USD,Cuban Peso,1.017811705,4/1/2019,8:00:31,,,
CVE,USD,Cape Verde Escaudo,0.010743446,4/1/2019,8:00:31,,,
DJF,USD,Djibouti Franc,0.005938242,4/1/2019,8:00:31,,,
DOP,USD,Dominican Peso,0.020738283,4/1/2019,8:00:31,,,
DZD,USD,Algerian Dinar,0.008742099,4/1/2019,8:00:31,,,
ERN,USD,Eritrea Nakfa,0.071530758,4/1/2019,8:00:31,,,
JOD,USD,Jordanian Dinar,1.450957632,4/1/2019,8:00:31,,,
KES,USD,Kenyan Shilling,0.010200959,4/1/2019,8:00:31,,,
ETB,USD,Ethiopia Birr,0.036310689,4/1/2019,8:00:31,,,
GEL,USD,Georgian Lari,0.391328168,4/1/2019,8:00:31,,,
GMD,USD,Gambian Dalasi,0.021910605,4/1/2019,8:00:31,,,
GNF,USD,Guinea Republic Franc,0.000116194,4/1/2019,8:00:31,,,
GTQ,USD,Guatemalan Quetzal,0.136885044,4/1/2019,8:00:31,,,
PHP,USD,Philippine Peso,0.019536249,4/1/2019,8:00:31,,,
PLN,USD,Polish Zloty,0.267143964,4/1/2019,8:00:31,,,
GYD,USD,Guyana Dollar,0.004997252,4/1/2019,8:00:31,,,
HNL,USD,Honduras Lempira,0.042446623,4/1/2019,8:00:31,,,
HRK,USD,Croatian Kuna,0.157410905,4/1/2019,8:00:31,,,
SYP,USD,Syrian Pound,0.001976333,4/1/2019,8:00:31,,,
HTG,USD,Haitian Gourde,0.012752987,4/1/2019,8:00:31,,,
IRR,USD,Iranian Rial,2.42336E-05,4/1/2019,8:00:31,,,
JMD,USD,Jamaican Dollar,0.008482484,4/1/2019,8:00:31,,,
KGS,USD,Kyrgyzstan Som,0.015130424,4/1/2019,8:00:31,,,
KHR,USD,Cambodia Riel,0.000268097,4/1/2019,8:00:31,,,
KMF,USD,Comoros Frans,0.002390629,4/1/2019,8:00:31,,,
KPW,USD,North Korean Won,0.007829627,4/1/2019,8:00:31,,,
KYD,USD,Cayman Island Dollar,1.285016705,4/1/2019,8:00:31,,,
KZT,USD,Kazakhstan Tenge,0.002756644,4/1/2019,8:00:31,,,
LAK,USD,Laos Kip,0.00012216,4/1/2019,8:00:31,,,
LBP,USD,Lebanese Pound,0.000685007,4/1/2019,8:00:31,,,
LKR,USD,Sri Lanka Rupee,0.005855144,4/1/2019,8:00:31,,,
LSL,USD,Lesotho Malati,0.072785501,4/1/2019,8:00:31,,,
LYD,USD,Libyan Dinar,0.734214391,4/1/2019,8:00:31,,,
MDL,USD,Moldovan Leu,0.060670408,4/1/2019,8:00:31,,,
MGA,USD,Madagascar Ariary,0.00029485,4/1/2019,8:00:31,,,
MGF,USD,Malagasy Franc,0.000111237,4/1/2019,8:00:31,,,
MKD,USD,Macedonia Denar,0.019782394,4/1/2019,8:00:31,,,
MMK,USD,Myanmar Kyat,0.000673156,4/1/2019,8:00:31,,,
MOP,USD,Macau Pataca,0.130077917,4/1/2019,8:00:31,,,
NAD,USD,Namibian Dollar,0.070808491,4/1/2019,8:00:31,,,
NGN,USD,Nigerian Naira,0.003419622,4/1/2019,8:00:31,,,
NIO,USD,Nicaraguan Cordoba,0.032113038,4/1/2019,8:00:31,,,
NPR,USD,Nepalese Rupee,0.009455371,4/1/2019,8:00:31,,,
PEN,USD,Peruvian Nuevo Sol,0.31315567,4/1/2019,8:00:31,,,
PGK,USD,Papua New Guinea Kina,0.317077811,4/1/2019,8:00:31,,,
PYG,USD,Paraguay Guarani,0.000170745,4/1/2019,8:00:31,,,
RON,USD,Romanian Leu,0.241522558,4/1/2019,8:00:31,,,
RUB,USD,Russian Rouble,0.016012297,4/1/2019,8:00:31,,,
RWF,USD,Rwandan Franc,0.001182546,4/1/2019,8:00:31,,,
SBD,USD,Solomon Islands Dollar,0.132925695,4/1/2019,8:00:31,,,
SDD,USD,Sudanese Dinar,0.0050888,4/1/2019,8:00:31,,,
SDP,USD,Sudanese Pound,0.000502513,4/1/2019,8:00:31,,,
SHP,USD,St. Helena Pound,1.328550551,4/1/2019,8:00:31,,,
SLL,USD,Sierra Leone Leone,0.000120861,4/1/2019,8:00:31,,,
SOS,USD,Somali Shilling,0.001770225,4/1/2019,8:00:31,,,
SRD,USD,Suriname Dollar,0.142600462,4/1/2019,8:00:31,,,
STN,USD,Sao Tomean Dobra,0.048076923,4/1/2019,8:00:31,,,
SZL,USD,Swaziland Lilangeni,0.071720577,4/1/2019,8:00:31,,,
TMM,USD,Turkmenistan Manat,7.16014E-05,4/1/2019,8:00:31,,,
TOP,USD,Tongan Pa anga,0.475262583,4/1/2019,8:00:31,,,
TTD,USD,Trinidad and Tobago Dollar,0.153739719,4/1/2019,8:00:31,,,
TWD,USD,Taiwanese Dollar,0.033924755,4/1/2019,8:00:31,,,
TZS,USD,Tanzanian Shilling,0.000445434,4/1/2019,8:00:31,,,
UGX,USD,Ugandan Shilling,0.000276982,4/1/2019,8:00:31,,,
UYU,USD,Uruguayan Nuevo Peso,0.03117207,4/1/2019,8:00:31,,,
UZS,USD,Uzbekistan Sum,0.000125135,4/1/2019,8:00:31,,,
VND,USD,Vietnamese Dong,4.4342E-05,4/1/2019,8:00:31,,,
VUV,USD,Vanuatu Vatu,0.009221689,4/1/2019,8:00:31,,,
WST,USD,Samoan Tala,0.407780451,4/1/2019,8:00:31,,,
XAF,USD,CFA Franc,0.001805184,4/1/2019,8:00:31,,,
XCD,USD,East Caribbean Dollar,0.388862965,4/1/2019,8:00:31,,,
XOF,USD,CFA Franc BCEAO,0.001772107,4/1/2019,8:00:31,,,
YER,USD,Yemeni Rial,0.004216029,4/1/2019,8:00:31,,,
SVC,USD,El Salvadorian Colon,0.116346713,4/1/2019,8:00:31,,,
PAB,USD,Panamanian Balboa,1.051414152,4/1/2019,8:00:31,,,
MZN,USD,Mozambique New Metical,0.016740885,4/1/2019,8:00:31,,,
GHS,USD,Ghanian Cedi,0.194920375,4/1/2019,8:00:31,,,
VEF,USD,Venezuelan Bolivar Fuerte,4.10061E-06,4/1/2019,8:00:31,,,
RSD,USD,Serbian Dinar,0.010015023,4/1/2019,8:00:31,,,
CNH,USD,Chinese Renminbi Offshore HK,0.152727717,4/1/2019,8:00:31,,,
ZMW,USD,Zambia Kwacha,0.08598822,4/1/2019,8:00:31,,,
