USD,RSD,Serbian Dinar,93.99,9/1/2020,8:05:33,,,,,,,,,,,,
USD,CNH,Chinese Renminbi Offshore HK,6.7107,9/1/2020,8:05:33,,,,,,,,,,,,
USD,ZMW,Zambia Kwacha,18.7469,9/1/2020,8:05:33,,,,,,,,,,,,
AUD,USD,Australian Dollar,0.747607656,9/1/2020,8:05:33,,,,,,,,,,,,
CAD,USD,Canadian Dollar,0.776638708,9/1/2020,8:05:33,,,,,,,,,,,,
CHF,USD,Swiss Franc,1.125239113,9/1/2020,8:05:33,,,,,,,,,,,,
HUF,USD,Hungarian Forint,0.003434538,9/1/2020,8:05:33,,,,,,,,,,,,
CZK,USD,Czech Koruna,0.046470561,9/1/2020,8:05:33,,,,,,,,,,,,
DKK,USD,Danish Kroner,0.162821369,9/1/2020,8:05:33,,,,,,,,,,,,
EUR,USD,Euro,1.211533802,9/1/2020,8:05:33,,,,,,,,,,,,
FJD,USD,Fiji Dollar,0.493510339,9/1/2020,8:05:33,,,,,,,,,,,,
GBP,USD,British Pound,1.352082207,9/1/2020,8:05:33,,,,,,,,,,,,
HKD,USD,Hong Kong Dollar,0.130931183,9/1/2020,8:05:33,,,,,,,,,,,,
MYR,USD,Malaysian Ringgit,0.24999375,9/1/2020,8:05:33,,,,,,,,,,,,
JPY,USD,Japanese Yen,0.009582215,9/1/2020,8:05:33,,,,,,,,,,,,
MXN,USD,Mexican Peso,0.046496922,9/1/2020,8:05:33,,,,,,,,,,,,
NOK,USD,Norwegian Kroner,0.115943373,9/1/2020,8:05:33,,,,,,,,,,,,
NZD,USD,New Zealand Dollar,0.68380744,9/1/2020,8:05:33,,,,,,,,,,,,
SEK,USD,Swedish Kronor,0.117768984,9/1/2020,8:05:33,,,,,,,,,,,,
SGD,USD,Singapore Dollar,0.746435769,9/1/2020,8:05:33,,,,,,,,,,,,
THB,USD,Thai Baht,0.032679739,9/1/2020,8:05:33,,,,,,,,,,,,
TND,USD,Tunisian Dinar,0.377116567,9/1/2020,8:05:33,,,,,,,,,,,,
XPF,USD,Central Polynesian Franc,0.01023967,9/1/2020,8:05:33,,,,,,,,,,,,
ZAR,USD,South African Rand,0.060664151,9/1/2020,8:05:33,,,,,,,,,,,,
CNY,USD,Chinese Renminbi Yuan,0.153115909,9/1/2020,8:05:33,,,,,,,,,,,,
BWP,USD,Botswana Pula,0.090080352,9/1/2020,8:05:33,,,,,,,,,,,,
MRU,USD,Mauritanian Ouguiya,0.027770064,9/1/2020,8:05:33,,,,,,,,,,,,
MVR,USD,Maldives Rufiyaa,0.067613252,9/1/2020,8:05:33,,,,,,,,,,,,
MWK,USD,Malawi Kwacha,0.0013978,9/1/2020,8:05:33,,,,,,,,,,,,
EGP,USD,Egyptian Pound,0.0652277,9/1/2020,8:05:33,,,,,,,,,,,,
IDR,USD,Indonesian Rupiah,7.00E-05,9/1/2020,8:05:33,,,,,,,,,,,,
ILS,USD,Israeli Shekel,0.303554625,9/1/2020,8:05:33,,,,,,,,,,,,
INR,USD,Indian Rupee,0.013968431,9/1/2020,8:05:33,,,,,,,,,,,,
ISK,USD,Iceland Krona,0.007736345,9/1/2020,8:05:33,,,,,,,,,,,,
ALL,USD,Albanian Lek,0.010308216,9/1/2020,8:05:33,,,,,,,,,,,,
KRW,USD,South Korean Won,0.000877578,9/1/2020,8:05:33,,,,,,,,,,,,
MAD,USD,Moroccan Dirham,0.112303386,9/1/2020,8:05:33,,,,,,,,,,,,
AMD,USD,Armenian Dram,0.002146706,9/1/2020,8:05:33,,,,,,,,,,,,
SCR,USD,Seychelles Rupee,0.062024735,9/1/2020,8:05:33,,,,,,,,,,,,
ANG,USD,Netherlands Antilles Guilder,0.598050356,9/1/2020,8:05:33,,,,,,,,,,,,
AED,USD,Utd. Arab Emir. Dirham,0.277561896,9/1/2020,8:05:33,,,,,,,,,,,,
SAR,USD,Saudi Riyal,0.272486989,9/1/2020,8:05:33,,,,,,,,,,,,
MUR,USD,Mauritius Rupee,0.025799794,9/1/2020,8:05:33,,,,,,,,,,,,
TRY,USD,Turkish New Lira,0.14229609,9/1/2020,8:05:33,,,,,,,,,,,,
AOA,USD,Angola Kwanza,0.001757937,9/1/2020,8:05:33,,,,,,,,,,,,
ARS,USD,Argentine Peso,0.014844195,9/1/2020,8:05:33,,,,,,,,,,,,
AWG,USD,Aruba Guilder,0.581429153,9/1/2020,8:05:33,,,,,,,,,,,,
AZN,USD,Azerbaijan Manat,0.618850176,9/1/2020,8:05:33,,,,,,,,,,,,
BHD,USD,Bahraini Dinar,2.712232167,9/1/2020,8:05:33,,,,,,,,,,,,
BAM,USD,Bosnia & Herzegovina Mark,0.641148939,9/1/2020,8:05:33,,,,,,,,,,,,
BBD,USD,Barbados Dollar,0.521675622,9/1/2020,8:05:33,,,,,,,,,,,,
BDT,USD,Bangladesh Taka,0.012068418,9/1/2020,8:05:33,,,,,,,,,,,,
BGN,USD,Bulgarian Lev,0.624258693,9/1/2020,8:05:33,,,,,,,,,,,,
